,,,,,,,,
DomesticInternationalWorldwideCalendarAll TimeShowdownsIndices,,,,,,,,
Daily,,,,,,,,
WeekendWeeklyMonthlyQuarterlyYearlySeasonsHolidays,,,,,,,,
Daily Box Office For 2024,,,,,,,,
Year,,,,,,,,
,,,,,,,,
2024,,,,,,,,
"Data as of Apr 24, 17:15 PDT",,,,,,,,
Date,Day,Day #,Top 10 Gross,%± YD,%± LW,Releases,#1 Release,Gross
20-Nov,Wednesday,325,"$4,486,787 ",-41%,-0.80%,39,Red One,"$1,485,371 "
19-Nov,Tuesday,324,"$7,602,627 ",69.60%,10.10%,41,Red One,"$3,163,951 "
18-Nov,Monday,323,"$4,483,113 ",-74.50%,-53.20%,41,Red One,"$1,664,260 "
17-Nov,Sunday,322,"$17,577,776 ",-38.50%,1.40%,45,Red One,"$8,081,080 "
16-Nov,Saturday,321,"$28,601,726 ",44.90%,16.30%,46,Red One,"$13,231,325 "
15-Nov,Friday,320,"$19,745,009 ",384.20%,-1.90%,43,Red One,"$10,793,707 "
14-Nov,Thursday,319,"$4,077,849 ",-9.90%,-13.80%,42,Venom: The Last Dance,"$800,104 "
13-Nov,Wednesday,318,"$4,524,772 ",-34.40%,-10.20%,43,Venom: The Last Dance,"$926,820 "
12-Nov,Tuesday,317,"$6,902,753 ",-27.90%,-23.30%,41,Venom: The Last Dance,"$1,513,871 "
11-Nov,Monday,316,"$9,580,192 ",-44.70%,64.20%,46,Venom: The Last Dance,"$2,505,938 "
10-Nov,Sunday,315,"$17,336,865 ",-29.50%,-4%,43,Venom: The Last Dance,"$4,876,142 "
9-Nov,Saturday,314,"$24,599,040 ",22.20%,-10.20%,45,Venom: The Last Dance,"$7,101,494 "
8-Nov,Friday,313,"$20,122,444 ",325.60%,12.70%,45,The Best Christmas Pageant Ever,"$4,950,596 "
7-Nov,Thursday,312,"$4,728,011 ",-6.20%,-41.70%,47,Venom: The Last Dance,"$1,628,721 "
6-Nov,Wednesday,311,"$5,040,702 ",-44%,-20.30%,44,Venom: The Last Dance,"$1,682,382 "
5-Nov,Tuesday,310,"$8,997,604 ",54.20%,-9.80%,43,Venom: The Last Dance,"$3,300,694 "
4-Nov,Monday,309,"$5,834,775 ",-67.70%,-14.30%,46,Venom: The Last Dance,"$2,131,745 "
3-Nov,Sunday,308,"$18,050,564 ",-34.10%,-21.20%,47,Venom: The Last Dance,"$7,675,943 "
2-Nov,Saturday,307,"$27,389,412 ",53.40%,-14.10%,48,Venom: The Last Dance,"$11,617,451 "
1-Nov,Friday,306,"$17,850,181 ",120%,-48.30%,47,Venom: The Last Dance,"$6,609,372 "
31-Oct,Thursday,305,"$8,114,488 ",28.30%,89%,45,Venom: The Last Dance,"$2,802,359 "
Halloween,,,,,,,,
30-Oct,Wednesday,304,"$6,324,766 ",-36.60%,23.30%,43,Venom: The Last Dance,"$2,471,828 "
29-Oct,Tuesday,303,"$9,973,331 ",46.40%,32.90%,46,Venom: The Last Dance,"$4,605,136 "
28-Oct,Monday,302,"$6,810,895 ",-70.30%,28.60%,46,Venom: The Last Dance,"$3,055,703 "
27-Oct,Sunday,301,"$22,897,173 ",-28.20%,47%,45,Venom: The Last Dance,"$12,168,397 "
26-Oct,Saturday,300,"$31,900,817 ",-7.50%,33.60%,45,Venom: The Last Dance,"$16,820,420 "
25-Oct,Friday,299,"$34,493,840 ",703.20%,61.90%,46,Venom: The Last Dance,"$22,023,587 "
24-Oct,Thursday,298,"$4,294,393 ",-16.30%,-12.10%,47,Smile 2,"$1,494,499 "
23-Oct,Wednesday,297,"$5,131,533 ",-31.60%,-4.80%,48,Smile 2,"$1,866,641 "
22-Oct,Tuesday,296,"$7,506,789 ",41.80%,-2.60%,46,Smile 2,"$2,929,052 "
21-Oct,Monday,295,"$5,294,173 ",-66%,-53.50%,47,Smile 2,"$2,002,121 "
20-Oct,Sunday,294,"$15,577,571 ",-34.70%,-16.80%,47,Smile 2,"$5,401,822 "
19-Oct,Saturday,293,"$23,871,459 ",12.10%,-0.20%,50,Smile 2,"$8,121,308 "
18-Oct,Friday,292,"$21,301,082 ",335.90%,-6.40%,48,Smile 2,"$9,498,562 "
17-Oct,Thursday,291,"$4,887,100 ",-9.30%,6.30%,43,Terrifier 3,"$1,456,137 "
16-Oct,Wednesday,290,"$5,391,067 ",-30.10%,13.30%,42,Terrifier 3,"$1,724,080 "
15-Oct,Tuesday,289,"$7,707,770 ",-32.30%,-1.70%,43,Terrifier 3,"$2,204,219 "
14-Oct,Monday,288,"$11,380,515 ",-39.20%,96%,44,The Wild Robot,"$3,506,865 "
Indig. Peoples' Day,,,,,,,,
13-Oct,Sunday,287,"$18,725,822 ",-21.70%,-3.20%,46,Terrifier 3,"$4,810,822 "
12-Oct,Saturday,286,"$23,909,753 ",5.10%,-21.80%,46,Terrifier 3,"$5,918,015 "
11-Oct,Friday,285,"$22,760,054 ",395.10%,-30.20%,46,Terrifier 3,"$8,199,276 "
10-Oct,Thursday,284,"$4,596,627 ",-3.40%,-15.50%,40,The Wild Robot,"$1,448,720 "
9-Oct,Wednesday,283,"$4,757,266 ",-39.30%,-11.20%,39,The Wild Robot,"$1,281,615 "
8-Oct,Tuesday,282,"$7,841,164 ",35.10%,-1.30%,42,Joker: Folie à Deux,"$2,640,433 "
7-Oct,Monday,281,"$5,806,075 ",-70%,-1.30%,42,Joker: Folie à Deux,"$1,827,163 "
6-Oct,Sunday,280,"$19,340,556 ",-36.80%,-16.80%,47,Joker: Folie à Deux,"$6,161,380 "
5-Oct,Saturday,279,"$30,580,036 ",-6.20%,-9.70%,48,Joker: Folie à Deux,"$11,259,615 "
4-Oct,Friday,278,"$32,606,600 ",499.40%,17.10%,48,Joker: Folie à Deux,"$20,257,472 "
3-Oct,Thursday,277,"$5,439,446 ",1.50%,20.10%,41,The Wild Robot,"$2,251,820 "
2-Oct,Wednesday,276,"$5,359,505 ",-32.50%,1.40%,40,The Wild Robot,"$1,822,355 "
1-Oct,Tuesday,275,"$7,944,666 ",35%,-0.70%,40,The Wild Robot,"$3,123,780 "
30-Sep,Monday,274,"$5,883,145 ",-74.70%,9.70%,40,The Wild Robot,"$2,295,955 "
29-Sep,Sunday,273,"$23,252,306 ",-31.30%,18.40%,43,The Wild Robot,"$10,187,635 "
28-Sep,Saturday,272,"$33,862,387 ",21.60%,9.60%,45,The Wild Robot,"$14,405,440 "
27-Sep,Friday,271,"$27,839,627 ",514.70%,15.20%,43,The Wild Robot,"$11,197,075 "
26-Sep,Thursday,270,"$4,529,321 ",-14.30%,-15.80%,39,Beetlejuice Beetlejuice,"$1,470,041 "
25-Sep,Wednesday,269,"$5,287,970 ",-33.90%,-23.90%,39,Beetlejuice Beetlejuice,"$1,684,509 "
24-Sep,Tuesday,268,"$7,998,067 ",49.20%,-17.90%,40,Beetlejuice Beetlejuice,"$2,466,902 "
23-Sep,Monday,267,"$5,362,399 ",-72.70%,-15.70%,40,Beetlejuice Beetlejuice,"$1,685,920 "
22-Sep,Sunday,266,"$19,641,804 ",-36.40%,-15.40%,44,Beetlejuice Beetlejuice,"$7,336,476 "
21-Sep,Saturday,265,"$30,907,102 ",27.90%,-13.60%,45,Beetlejuice Beetlejuice,"$11,838,608 "
20-Sep,Friday,264,"$24,171,009 ",349.40%,-10.80%,43,Transformers One,"$9,559,726 "
19-Sep,Thursday,263,"$5,378,826 ",-22.60%,-28.70%,42,Beetlejuice Beetlejuice,"$2,484,357 "
18-Sep,Wednesday,262,"$6,949,010 ",-28.70%,-16.30%,43,Beetlejuice Beetlejuice,"$2,894,181 "
17-Sep,Tuesday,261,"$9,743,590 ",53.10%,-23.20%,41,Beetlejuice Beetlejuice,"$4,701,301 "
16-Sep,Monday,260,"$6,363,315 ",-72.60%,-28.90%,41,Beetlejuice Beetlejuice,"$3,012,109 "
15-Sep,Sunday,259,"$23,221,190 ",-35.10%,-35%,42,Beetlejuice Beetlejuice,"$14,370,215 "
14-Sep,Saturday,258,"$35,778,086 ",32%,-35.60%,42,Beetlejuice Beetlejuice,"$22,400,036 "
13-Sep,Friday,257,"$27,100,065 ",259.20%,-46.10%,42,Beetlejuice Beetlejuice,"$14,580,104 "
12-Sep,Thursday,256,"$7,543,813 ",-9.20%,85.90%,41,Beetlejuice Beetlejuice,"$4,860,917 "
11-Sep,Wednesday,255,"$8,306,698 ",-34.50%,61.90%,40,Beetlejuice Beetlejuice,"$5,353,739 "
10-Sep,Tuesday,254,"$12,679,622 ",41.60%,68.50%,39,Beetlejuice Beetlejuice,"$8,976,546 "
9-Sep,Monday,253,"$8,953,855 ",-74.90%,-54.90%,39,Beetlejuice Beetlejuice,"$6,211,532 "
8-Sep,Sunday,252,"$35,739,840 ",-35.70%,42.30%,40,Beetlejuice Beetlejuice,"$27,383,287 "
7-Sep,Saturday,251,"$55,546,451 ",10.50%,124.80%,40,Beetlejuice Beetlejuice,"$41,804,322 "
6-Sep,Friday,250,"$50,251,752 ",1138.30%,176.80%,40,Beetlejuice Beetlejuice,"$41,815,736 "
5-Sep,Thursday,249,"$4,058,088 ",-20.90%,-44.40%,43,Reagan,"$845,145 "
4-Sep,Wednesday,248,"$5,131,317 ",-31.80%,-34.50%,43,Deadpool & Wolverine,"$887,590 "
3-Sep,Tuesday,247,"$7,525,938 ",-62.10%,-35%,43,Deadpool & Wolverine,"$1,280,855 "
2-Sep,Monday,246,"$19,834,375 ",-21%,143.10%,44,Deadpool & Wolverine,"$4,096,817 "
Labor Day,,,,,,,,
1-Sep,Sunday,245,"$25,107,021 ",1.60%,8.30%,44,Deadpool & Wolverine,"$5,906,987 "
31-Aug,Saturday,244,"$24,712,281 ",36.10%,-26.90%,44,Deadpool & Wolverine,"$5,863,964 "
30-Aug,Friday,243,"$18,157,780 ",148.70%,-28.50%,44,Deadpool & Wolverine,"$3,698,361 "
29-Aug,Thursday,242,"$7,302,027 ",-6.80%,-33.70%,35,Deadpool & Wolverine,"$1,608,248 "
28-Aug,Wednesday,241,"$7,835,154 ",-32.30%,-38.70%,35,Deadpool & Wolverine,"$1,623,388 "
27-Aug,Tuesday,240,"$11,573,817 ",41.90%,-36.20%,35,Alien: Romulus,"$2,222,383 "
26-Aug,Monday,239,"$8,158,230 ",-64.80%,-43.10%,35,Deadpool & Wolverine,"$1,747,462 "
25-Aug,Sunday,238,"$23,176,427 ",-31.40%,-40.20%,35,Deadpool & Wolverine,"$5,324,239 "
24-Aug,Saturday,237,"$33,791,029 ",33.10%,-32.90%,36,Deadpool & Wolverine,"$8,040,579 "
23-Aug,Friday,236,"$25,393,084 ",130.50%,-42.80%,36,Deadpool & Wolverine,"$4,945,422 "
22-Aug,Thursday,235,"$11,014,497 ",-13.90%,-34%,36,Alien: Romulus,"$2,725,475 "
21-Aug,Wednesday,234,"$12,786,426 ",-29.50%,-19.90%,37,Alien: Romulus,"$3,106,393 "
20-Aug,Tuesday,233,"$18,136,089 ",26.40%,-18.30%,36,Alien: Romulus,"$4,848,427 "
19-Aug,Monday,232,"$14,342,770 ",-63%,-19.70%,37,Alien: Romulus,"$3,755,727 "
18-Aug,Sunday,231,"$38,777,297 ",-22.90%,-7.70%,42,Alien: Romulus,"$10,328,304 "
17-Aug,Saturday,230,"$50,324,494 ",13.40%,-9.20%,44,Alien: Romulus,"$13,591,254 "
16-Aug,Friday,229,"$44,380,164 ",165.90%,-22.80%,43,Alien: Romulus,"$18,083,803 "
15-Aug,Thursday,228,"$16,688,135 ",4.50%,<0.1%,37,It Ends with Us,"$4,902,459 "
14-Aug,Wednesday,227,"$15,967,945 ",-28.10%,-13.80%,36,It Ends with Us,"$5,450,156 "
13-Aug,Tuesday,226,"$22,210,911 ",24.30%,-13.70%,36,It Ends with Us,"$7,202,036 "
12-Aug,Monday,225,"$17,870,436 ",-57.40%,-18.30%,36,It Ends with Us,"$6,213,394 "
11-Aug,Sunday,224,"$41,989,732 ",-24.20%,-17.10%,36,Deadpool & Wolverine,"$16,235,723 "
10-Aug,Saturday,223,"$55,408,179 ",-3.70%,-14.60%,37,Deadpool & Wolverine,"$21,944,866 "
9-Aug,Friday,222,"$57,518,759 ",244.90%,12%,37,It Ends with Us,"$24,221,593 "
8-Aug,Thursday,221,"$16,675,944 ",-10%,-38.90%,32,Deadpool & Wolverine,"$9,140,531 "
7-Aug,Wednesday,220,"$18,519,813 ",-28.10%,-38.10%,33,Deadpool & Wolverine,"$9,865,689 "
6-Aug,Tuesday,219,"$25,746,698 ",17.70%,-33.80%,32,Deadpool & Wolverine,"$13,390,117 "
5-Aug,Monday,218,"$21,865,576 ",-56.80%,-37.70%,32,Deadpool & Wolverine,"$12,374,798 "
4-Aug,Sunday,217,"$50,656,458 ",-21.90%,-32.90%,35,Deadpool & Wolverine,"$30,403,979 "
3-Aug,Saturday,216,"$64,845,219 ",26.20%,-27.80%,35,Deadpool & Wolverine,"$38,403,475 "
2-Aug,Friday,215,"$51,378,137 ",88.30%,-56.40%,34,Deadpool & Wolverine,"$28,001,874 "
1-Aug,Thursday,214,"$27,282,752 ",-8.80%,88.10%,33,Deadpool & Wolverine,"$18,046,013 "
31-Jul,Wednesday,213,"$29,903,165 ",-23.10%,49%,32,Deadpool & Wolverine,"$19,339,792 "
30-Jul,Tuesday,212,"$38,896,154 ",10.80%,51.20%,30,Deadpool & Wolverine,"$25,326,854 "
29-Jul,Monday,211,"$35,095,486 ",-53.50%,93.50%,30,Deadpool & Wolverine,"$24,427,969 "
28-Jul,Sunday,210,"$75,490,863 ",-16%,86%,33,Deadpool & Wolverine,"$53,600,798 "
27-Jul,Saturday,209,"$89,848,702 ",-23.70%,68.70%,34,Deadpool & Wolverine,"$61,644,783 "
26-Jul,Friday,208,"$117,718,786 ",711.70%,127.80%,33,Deadpool & Wolverine,"$96,189,710 "
25-Jul,Thursday,207,"$14,502,988 ",-27.70%,15.50%,31,Twisters,"$6,560,870 "
24-Jul,Wednesday,206,"$20,072,833 ",-22%,39.80%,31,Twisters,"$10,015,415 "
23-Jul,Tuesday,205,"$25,725,293 ",41.80%,19.90%,32,Twisters,"$12,604,580 "
22-Jul,Monday,204,"$18,139,640 ",-55.30%,23.80%,32,Twisters,"$9,198,860 "
21-Jul,Sunday,203,"$40,581,218 ",-23.80%,30.30%,35,Twisters,"$21,594,615 "
20-Jul,Saturday,202,"$53,263,254 ",3.10%,18%,36,Twisters,"$27,516,920 "
19-Jul,Friday,201,"$51,681,423 ",311.60%,22.50%,35,Twisters,"$32,139,880 "
18-Jul,Thursday,200,"$12,554,814 ",-12.60%,-28.70%,33,Despicable Me 4,"$5,014,405 "
17-Jul,Wednesday,199,"$14,360,423 ",-33.10%,-28.20%,32,Despicable Me 4,"$5,652,680 "
16-Jul,Tuesday,198,"$21,455,154 ",46.50%,-23.10%,31,Despicable Me 4,"$9,189,080 "
15-Jul,Monday,197,"$14,648,531 ",-53%,-19.90%,31,Despicable Me 4,"$5,752,935 "
14-Jul,Sunday,196,"$31,140,748 ",-31%,-26%,36,Despicable Me 4,"$12,334,685 "
13-Jul,Saturday,195,"$45,148,707 ",7%,-18.30%,37,Despicable Me 4,"$17,568,280 "
12-Jul,Friday,194,"$42,188,783 ",139.50%,-22.50%,39,Despicable Me 4,"$13,695,730 "
11-Jul,Thursday,193,"$17,617,943 ",-11.90%,-57.30%,33,Despicable Me 4,"$9,171,010 "
10-Jul,Wednesday,192,"$19,992,125 ",-28.40%,-53.20%,33,Despicable Me 4,"$10,296,755 "
9-Jul,Tuesday,191,"$27,906,848 ",52.60%,18.20%,33,Despicable Me 4,"$15,099,320 "
8-Jul,Monday,190,"$18,283,448 ",-56.60%,<0.1%,34,Despicable Me 4,"$9,275,720 "
7-Jul,Sunday,189,"$42,093,137 ",-23.80%,0.30%,32,Despicable Me 4,"$21,125,130 "
6-Jul,Saturday,188,"$55,240,460 ",1.50%,3%,33,Despicable Me 4,"$26,833,475 "
5-Jul,Friday,187,"$54,427,618 ",31.90%,5.40%,32,Despicable Me 4,"$27,050,605 "
4-Jul,Thursday,186,"$41,276,402 ",-3.40%,177.10%,35,Despicable Me 4,"$20,398,275 "
Independence Day,,,,,,,,
3-Jul,Wednesday,185,"$42,713,126 ",80.90%,141.40%,34,Despicable Me 4,"$27,202,050 "
2-Jul,Tuesday,184,"$23,608,944 ",29.10%,-6.80%,34,Inside Out 2,"$11,259,380 "
1-Jul,Monday,183,"$18,286,827 ",-56.40%,1.30%,35,Inside Out 2,"$8,637,466 "
30-Jun,Sunday,182,"$41,955,923 ",-21.80%,-7.10%,39,Inside Out 2,"$18,155,884 "
29-Jun,Saturday,181,"$53,632,340 ",3.80%,-7%,38,Inside Out 2,"$22,270,705 "
28-Jun,Friday,180,"$51,654,797 ",246.70%,13.10%,38,A Quiet Place: Day One,"$22,528,071 "
27-Jun,Thursday,179,"$14,897,362 ",-15.80%,-43.40%,39,Inside Out 2,"$11,123,847 "
26-Jun,Wednesday,178,"$17,696,657 ",-30.10%,-55.10%,38,Inside Out 2,"$12,808,881 "
25-Jun,Tuesday,177,"$25,333,969 ",40.40%,-32.80%,38,Inside Out 2,"$18,519,283 "
24-Jun,Monday,176,"$18,048,887 ",-60%,-37.90%,39,Inside Out 2,"$13,060,366 "
23-Jun,Sunday,175,"$45,166,605 ",-21.70%,-25.40%,40,Inside Out 2,"$31,797,566 "
22-Jun,Saturday,174,"$57,655,000 ",26.30%,-20.30%,39,Inside Out 2,"$38,819,111 "
21-Jun,Friday,173,"$45,653,479 ",73.40%,-42%,38,Inside Out 2,"$30,593,873 "
20-Jun,Thursday,172,"$26,327,670 ",-33.20%,218.20%,31,Inside Out 2,"$19,630,560 "
19-Jun,Wednesday,171,"$39,397,589 ",4.60%,312.50%,31,Inside Out 2,"$30,103,766 "
18-Jun,Tuesday,170,"$37,681,654 ",29.70%,167.20%,29,Inside Out 2,"$28,825,276 "
17-Jun,Monday,169,"$29,051,927 ",-52%,129.60%,29,Inside Out 2,"$22,421,841 "
16-Jun,Sunday,168,"$60,544,257 ",-16.30%,108.70%,30,Inside Out 2,"$39,468,472 "
15-Jun,Saturday,167,"$72,376,772 ",-8.10%,92.70%,30,Inside Out 2,"$51,175,086 "
14-Jun,Friday,166,"$78,763,615 ",851.90%,129.80%,29,Inside Out 2,"$63,558,115 "
13-Jun,Thursday,165,"$8,274,572 ",-13.40%,40.80%,26,Bad Boys: Ride or Die,"$4,477,418 "
12-Jun,Wednesday,164,"$9,550,212 ",-32.30%,21.30%,26,Bad Boys: Ride or Die,"$4,762,309 "
11-Jun,Tuesday,163,"$14,101,475 ",11.40%,37.70%,26,Bad Boys: Ride or Die,"$7,255,222 "
10-Jun,Monday,162,"$12,655,935 ",-56.40%,82.50%,28,Bad Boys: Ride or Die,"$6,217,847 "
9-Jun,Sunday,161,"$29,010,280 ",-22.80%,60.90%,30,Bad Boys: Ride or Die,"$15,559,276 "
8-Jun,Saturday,160,"$37,557,784 ",9.60%,56.80%,30,Bad Boys: Ride or Die,"$19,466,683 "
7-Jun,Friday,159,"$34,268,667 ",483.10%,85.30%,29,Bad Boys: Ride or Die,"$21,501,365 "
6-Jun,Thursday,158,"$5,876,534 ",-25.40%,-26.50%,33,The Garfield Movie,"$1,525,691 "
5-Jun,Wednesday,157,"$7,874,769 ",-23.10%,-5.20%,33,The Garfield Movie,"$1,667,389 "
4-Jun,Tuesday,156,"$10,243,065 ",47.70%,-13.30%,32,The Garfield Movie,"$2,375,908 "
3-Jun,Monday,155,"$6,936,109 ",-61.50%,-76.20%,30,The Garfield Movie,"$1,466,246 "
2-Jun,Sunday,154,"$18,035,033 ",-24.70%,-42.70%,31,The Garfield Movie,"$4,415,472 "
1-Jun,Saturday,153,"$23,945,675 ",29.50%,-30.10%,31,The Garfield Movie,"$5,809,104 "
31-May,Friday,152,"$18,493,472 ",131.20%,-42.30%,33,The Garfield Movie,"$3,780,696 "
30-May,Thursday,151,"$7,998,642 ",-3.70%,35.20%,29,The Garfield Movie,"$1,852,387 "
29-May,Wednesday,150,"$8,304,157 ",-29.70%,26.70%,28,Furiosa: A Mad Max Saga,"$1,900,519 "
28-May,Tuesday,149,"$11,817,232 ",-59.40%,22.40%,30,Furiosa: A Mad Max Saga,"$2,947,840 "
27-May,Monday,148,"$29,084,792 ",-27.30%,-18.90%,31,The Garfield Movie,"$7,249,276 "
Memorial Day,,,,,,,,
26-May,Sunday,147,"$31,459,843 ",-8.10%,24.20%,30,Furiosa: A Mad Max Saga,"$7,618,817 "
25-May,Saturday,146,"$34,244,575 ",6.80%,-8.20%,31,Furiosa: A Mad Max Saga,"$8,351,559 "
24-May,Friday,145,"$32,076,083 ",442.30%,11.80%,30,Furiosa: A Mad Max Saga,"$10,356,086 "
23-May,Thursday,144,"$5,914,564 ",-9.70%,5.50%,33,IF,"$1,723,760 "
22-May,Wednesday,143,"$6,553,085 ",-32.10%,-3.20%,31,Kingdom of the Planet of the Apes,"$1,835,501 "
21-May,Tuesday,142,"$9,657,168 ",15.10%,-7.70%,34,IF,"$2,862,407 "
20-May,Monday,141,"$8,393,585 ",-66.90%,5.20%,34,IF,"$2,461,117 "
19-May,Sunday,140,"$25,337,213 ",-32.10%,-7.10%,35,IF,"$9,285,735 "
18-May,Saturday,139,"$37,318,916 ",30.10%,13%,36,IF,"$14,006,940 "
17-May,Friday,138,"$28,690,575 ",411.70%,-7.80%,38,IF,"$10,423,126 "
16-May,Thursday,137,"$5,606,802 ",-17.20%,24%,37,Kingdom of the Planet of the Apes,"$2,923,681 "
15-May,Wednesday,136,"$6,769,117 ",-35.30%,39.50%,36,Kingdom of the Planet of the Apes,"$3,467,083 "
14-May,Tuesday,135,"$10,466,918 ",31.20%,36.50%,36,Kingdom of the Planet of the Apes,"$5,992,353 "
13-May,Monday,134,"$7,980,758 ",-70.70%,40.90%,36,Kingdom of the Planet of the Apes,"$4,455,596 "
12-May,Sunday,133,"$27,275,075 ",-17.40%,53.60%,40,Kingdom of the Planet of the Apes,"$16,264,500 "
11-May,Saturday,132,"$33,025,516 ",6.10%,17.50%,40,Kingdom of the Planet of the Apes,"$19,969,677 "
10-May,Friday,131,"$31,130,024 ",588.50%,38.30%,41,Kingdom of the Planet of the Apes,"$22,166,611 "
9-May,Thursday,130,"$4,521,127 ",-6.90%,15.90%,37,The Fall Guy,"$1,519,140 "
8-May,Wednesday,129,"$4,853,787 ",-36.70%,12.70%,38,The Fall Guy,"$1,633,775 "
7-May,Tuesday,128,"$7,670,055 ",35.40%,12.90%,37,The Fall Guy,"$3,161,540 "
6-May,Monday,127,"$5,663,354 ",-68.10%,6.10%,39,The Fall Guy,"$1,935,430 "
5-May,Sunday,126,"$17,755,068 ",-36.80%,17%,37,The Fall Guy,"$6,938,380 "
4-May,Saturday,125,"$28,105,238 ",24.80%,26.50%,37,The Fall Guy,"$10,329,530 "
3-May,Friday,124,"$22,511,546 ",476.90%,17.20%,38,The Fall Guy,"$10,479,125 "
