,,,,,,,,
DomesticInternationalWorldwideCalendarAll TimeShowdownsIndices,,,,,,,,
Daily,,,,,,,,
WeekendWeeklyMonthlyQuarterlyYearlySeasonsHolidays,,,,,,,,
Daily Box Office For 2017,,,,,,,,
Year,,,,,,,,
,,,,,,,,
2017,,,,,,,,
"Data as of Apr 24, 2:47 PDT",,,,,,,,
Date,Day,Day #,Top 10 Gross,%± YD,%± LW,Releases,#1 Release,Gross
29-Nov,Wednesday,333,"$8,987,913 ",-32.70%,-79.10%,58,Coco,"$2,000,972 "
28-Nov,Tuesday,332,"$13,351,652 ",42.60%,-51.60%,56,Coco,"$3,304,140 "
27-Nov,Monday,331,"$9,362,167 ",-77.60%,-52.20%,57,Coco,"$2,322,084 "
26-Nov,Sunday,330,"$41,827,157 ",-38%,-17.40%,58,Coco,"$13,435,870 "
25-Nov,Saturday,329,"$67,417,028 ",-2.70%,-8.70%,58,Coco,"$18,378,913 "
24-Nov,Friday,328,"$69,313,582 ",104.30%,1.40%,57,Coco,"$18,987,822 "
23-Nov,Thursday,327,"$33,928,458 ",6.20%,-0.20%,60,Coco,"$8,918,749 "
Thanksgiving,,,,,,,,
22-Nov,Wednesday,326,"$43,089,303 ",56.10%,411.20%,61,Coco,"$13,187,576 "
21-Nov,Tuesday,325,"$27,604,823 ",41%,124.60%,56,Justice League,"$10,551,093 "
20-Nov,Monday,324,"$19,580,801 ",-61.30%,90.30%,58,Justice League,"$7,508,311 "
19-Nov,Sunday,323,"$50,621,177 ",-31.40%,44%,60,Justice League,"$22,690,920 "
18-Nov,Saturday,322,"$73,815,901 ",8%,33%,61,Justice League,"$32,680,117 "
17-Nov,Friday,321,"$68,379,288 ",832.60%,43.80%,61,Justice League,"$38,471,202 "
16-Nov,Thursday,320,"$7,331,730 ",-13%,-32%,60,Thor: Ragnarok,"$2,419,866 "
15-Nov,Wednesday,319,"$8,429,298 ",-31.40%,-12.60%,58,Thor: Ragnarok,"$2,919,452 "
14-Nov,Tuesday,318,"$12,292,773 ",19.50%,-23.10%,57,Thor: Ragnarok,"$4,489,361 "
13-Nov,Monday,317,"$10,290,193 ",-70.70%,-11.50%,58,Thor: Ragnarok,"$3,699,478 "
12-Nov,Sunday,316,"$35,155,983 ",-36.70%,-18.40%,59,Thor: Ragnarok,"$14,972,824 "
11-Nov,Saturday,315,"$55,507,201 ",16.70%,-11%,61,Thor: Ragnarok,"$23,744,122 "
10-Nov,Friday,314,"$47,558,312 ",341%,-19.60%,60,Thor: Ragnarok,"$18,361,360 "
9-Nov,Thursday,313,"$10,784,118 ",11.90%,97.40%,60,Thor: Ragnarok,"$7,024,207 "
8-Nov,Wednesday,312,"$9,640,220 ",-39.70%,56.80%,59,Thor: Ragnarok,"$6,148,407 "
7-Nov,Tuesday,311,"$15,984,573 ",37.50%,111.90%,58,Thor: Ragnarok,"$10,824,443 "
6-Nov,Monday,310,"$11,621,417 ",-73%,133.90%,59,Thor: Ragnarok,"$8,247,661 "
5-Nov,Sunday,309,"$43,101,496 ",-30.90%,181.70%,61,Thor: Ragnarok,"$32,070,301 "
4-Nov,Saturday,308,"$62,375,745 ",5.40%,167.80%,62,Thor: Ragnarok,"$44,203,752 "
3-Nov,Friday,307,"$59,169,676 ",982.80%,206.50%,62,Thor: Ragnarok,"$46,470,936 "
2-Nov,Thursday,306,"$5,464,291 ",-11.10%,13.20%,60,A Bad Moms Christmas,"$2,009,550 "
1-Nov,Wednesday,305,"$6,146,712 ",-18.50%,17.80%,61,A Bad Moms Christmas,"$2,516,556 "
31-Oct,Tuesday,304,"$7,544,877 ",-9.10%,-62.60%,59,Jigsaw,"$2,223,252 "
Halloween,,,,,,,,
30-Oct,Monday,303,"$4,969,217 ",-67.50%,-15.20%,58,Jigsaw,"$1,400,201 "
29-Oct,Sunday,302,"$15,299,332 ",-34.30%,-22.20%,58,Jigsaw,"$3,815,041 "
28-Oct,Saturday,301,"$23,295,216 ",20.70%,-27.30%,61,Jigsaw,"$5,654,051 "
27-Oct,Friday,300,"$19,304,832 ",299.80%,-23.40%,61,Jigsaw,"$7,171,360 "
26-Oct,Thursday,299,"$4,828,745 ",-7.50%,-15.20%,64,Boo 2! A Madea Halloween,"$822,281 "
25-Oct,Wednesday,298,"$5,219,220 ",-38.50%,-9.20%,64,Boo 2! A Madea Halloween,"$849,570 "
24-Oct,Tuesday,297,"$8,480,466 ",44.60%,-2.40%,62,Boo 2! A Madea Halloween,"$1,562,742 "
23-Oct,Monday,296,"$5,863,382 ",-70.20%,-11.70%,61,Boo 2! A Madea Halloween,"$1,060,097 "
22-Oct,Sunday,295,"$19,666,662 ",-38.60%,-12%,65,Boo 2! A Madea Halloween,"$4,957,577 "
21-Oct,Saturday,294,"$32,033,329 ",27.10%,-11.40%,65,Boo 2! A Madea Halloween,"$8,818,022 "
20-Oct,Friday,293,"$25,207,800 ",342.60%,-17.20%,66,Boo 2! A Madea Halloween,"$7,451,354 "
19-Oct,Thursday,292,"$5,695,184 ",-1%,-12.60%,64,Blade Runner 2049,"$1,284,488 "
18-Oct,Wednesday,291,"$5,750,719 ",-33.80%,-20.10%,64,Blade Runner 2049,"$1,302,529 "
17-Oct,Tuesday,290,"$8,687,735 ",30.80%,-16.10%,67,Blade Runner 2049,"$1,848,120 "
16-Oct,Monday,289,"$6,640,725 ",-70.30%,-56.20%,66,Blade Runner 2049,"$1,444,435 "
15-Oct,Sunday,288,"$22,359,541 ",-38.10%,-20.90%,63,Happy Death Day,"$5,016,890 "
14-Oct,Saturday,287,"$36,145,995 ",18.80%,-3.90%,64,Happy Death Day,"$9,362,760 "
13-Oct,Friday,286,"$30,428,923 ",366.80%,-2.10%,62,Happy Death Day,"$11,659,375 "
12-Oct,Thursday,285,"$6,518,140 ",-9.40%,24.60%,63,Blade Runner 2049,"$2,234,210 "
11-Oct,Wednesday,284,"$7,195,126 ",-30.50%,22.70%,63,Blade Runner 2049,"$2,462,894 "
10-Oct,Tuesday,283,"$10,353,740 ",-31.70%,25.20%,65,Blade Runner 2049,"$3,557,142 "
9-Oct,Monday,282,"$15,152,864 ",-46.40%,184.30%,66,Blade Runner 2049,"$4,471,019 "
Indig. Peoples' Day,,,,,,,,
8-Oct,Sunday,281,"$28,285,111 ",-24.80%,37.70%,63,Blade Runner 2049,"$8,856,061 "
7-Oct,Saturday,280,"$37,624,025 ",21%,6.40%,61,Blade Runner 2049,"$11,301,357 "
6-Oct,Friday,279,"$31,091,933 ",494.50%,27.60%,64,Blade Runner 2049,"$12,595,704 "
5-Oct,Thursday,278,"$5,229,961 ",-10.80%,-23%,62,American Made,"$1,054,345 "
4-Oct,Wednesday,277,"$5,865,933 ",-29.10%,-8.30%,63,American Made,"$1,253,065 "
3-Oct,Tuesday,276,"$8,268,173 ",55.10%,-28.30%,62,American Made,"$2,011,565 "
2-Oct,Monday,275,"$5,330,590 ",-74.10%,-23.20%,61,American Made,"$1,276,595 "
1-Oct,Sunday,274,"$20,543,100 ",-41.90%,-23.60%,60,Kingsman: The Golden Circle,"$4,480,023 "
30-Sep,Saturday,273,"$35,357,409 ",45.10%,-22.20%,60,It,"$7,811,673 "
29-Sep,Friday,272,"$24,363,397 ",258.60%,-32.50%,61,American Made,"$6,168,025 "
28-Sep,Thursday,271,"$6,793,459 ",6.20%,-4%,60,Kingsman: The Golden Circle,"$1,961,944 "
27-Sep,Wednesday,270,"$6,397,907 ",-44.50%,-12.70%,60,Kingsman: The Golden Circle,"$2,222,107 "
26-Sep,Tuesday,269,"$11,526,211 ",66%,12.50%,61,Kingsman: The Golden Circle,"$3,892,373 "
25-Sep,Monday,268,"$6,945,351 ",-74.20%,-8.80%,62,Kingsman: The Golden Circle,"$2,602,154 "
24-Sep,Sunday,267,"$26,885,165 ",-40.90%,6.80%,61,Kingsman: The Golden Circle,"$9,072,928 "
23-Sep,Saturday,266,"$45,474,388 ",25.90%,6%,63,Kingsman: The Golden Circle,"$14,676,814 "
22-Sep,Friday,265,"$36,113,081 ",410.30%,7.50%,63,Kingsman: The Golden Circle,"$15,273,268 "
21-Sep,Thursday,264,"$7,076,405 ",-3.40%,-30.80%,60,It,"$3,932,254 "
20-Sep,Wednesday,263,"$7,327,735 ",-28.50%,-31%,60,It,"$4,022,988 "
19-Sep,Tuesday,262,"$10,246,308 ",34.60%,-32.80%,60,It,"$5,361,721 "
18-Sep,Monday,261,"$7,612,952 ",-69.80%,-31%,61,It,"$4,208,189 "
17-Sep,Sunday,260,"$25,174,282 ",-41.30%,-28.50%,60,It,"$15,105,428 "
16-Sep,Saturday,259,"$42,912,874 ",27.70%,-26.40%,59,It,"$25,835,611 "
15-Sep,Friday,258,"$33,607,183 ",228.70%,-43.50%,59,It,"$19,162,071 "
14-Sep,Thursday,257,"$10,224,288 ",-3.70%,341.70%,58,It,"$7,202,374 "
13-Sep,Wednesday,256,"$10,618,854 ",-30.40%,256.40%,58,It,"$7,907,855 "
12-Sep,Tuesday,255,"$15,257,449 ",38.30%,280.40%,60,It,"$11,435,492 "
11-Sep,Monday,254,"$11,034,172 ",-68.70%,-15%,59,It,"$8,761,479 "
10-Sep,Sunday,253,"$35,203,661 ",-39.70%,85.40%,59,It,"$27,991,412 "
9-Sep,Saturday,252,"$58,343,815 ",-2%,212%,61,It,"$44,986,221 "
8-Sep,Friday,251,"$59,530,906 ",2471.80%,430.20%,60,It,"$50,425,786 "
7-Sep,Thursday,250,"$2,314,756 ",-22.30%,-50.20%,58,The Hitman's Bodyguard,"$524,001 "
6-Sep,Wednesday,249,"$2,979,235 ",-25.70%,-37.20%,56,The Hitman's Bodyguard,"$635,013 "
5-Sep,Tuesday,248,"$4,011,084 ",-69.10%,-46.40%,56,The Hitman's Bodyguard,"$921,067 "
4-Sep,Monday,247,"$12,986,558 ",-31.60%,158.40%,101,The Hitman's Bodyguard,"$2,736,702 "
Labor Day,,,,,,,,
3-Sep,Sunday,246,"$18,985,044 ",1.50%,38.30%,59,The Hitman's Bodyguard,"$4,103,269 "
2-Sep,Saturday,245,"$18,699,133 ",66.60%,-3.90%,59,The Hitman's Bodyguard,"$3,990,708 "
1-Sep,Friday,244,"$11,227,027 ",141.80%,-23.40%,56,The Hitman's Bodyguard,"$2,442,033 "
31-Aug,Thursday,243,"$4,643,478 ",-2.10%,-30.20%,53,The Hitman's Bodyguard,"$1,015,496 "
30-Aug,Wednesday,242,"$4,742,783 ",-36.70%,-34.80%,53,The Hitman's Bodyguard,"$1,047,510 "
29-Aug,Tuesday,241,"$7,487,116 ",49%,-32.70%,52,The Hitman's Bodyguard,"$1,672,296 "
28-Aug,Monday,240,"$5,026,080 ",-63.40%,-31.80%,53,The Hitman's Bodyguard,"$1,132,289 "
27-Aug,Sunday,239,"$13,728,238 ",-29.50%,-30.90%,53,The Hitman's Bodyguard,"$3,200,129 "
26-Aug,Saturday,238,"$19,462,155 ",32.80%,-35.90%,54,The Hitman's Bodyguard,"$3,890,629 "
25-Aug,Friday,237,"$14,655,339 ",120.30%,-42.70%,52,The Hitman's Bodyguard,"$3,171,861 "
24-Aug,Thursday,236,"$6,651,285 ",-8.50%,-24.60%,53,The Hitman's Bodyguard,"$1,648,167 "
23-Aug,Wednesday,235,"$7,269,364 ",-34.60%,-24.70%,53,The Hitman's Bodyguard,"$1,727,417 "
22-Aug,Tuesday,234,"$11,117,164 ",50.90%,-27.10%,52,The Hitman's Bodyguard,"$2,849,926 "
21-Aug,Monday,233,"$7,365,690 ",-62.90%,-31.50%,54,The Hitman's Bodyguard,"$1,953,990 "
20-Aug,Sunday,232,"$19,864,922 ",-34.60%,-18.70%,52,The Hitman's Bodyguard,"$5,442,788 "
19-Aug,Saturday,231,"$30,375,343 ",18.80%,-18.30%,53,The Hitman's Bodyguard,"$7,902,414 "
18-Aug,Friday,230,"$25,558,624 ",189.90%,-24%,56,The Hitman's Bodyguard,"$8,039,302 "
17-Aug,Thursday,229,"$8,815,839 ",-8.70%,-11.40%,55,Annabelle: Creation,"$2,543,557 "
16-Aug,Wednesday,228,"$9,653,919 ",-36.70%,-13.30%,57,Annabelle: Creation,"$2,845,011 "
15-Aug,Tuesday,227,"$15,248,720 ",41.90%,-10.20%,58,Annabelle: Creation,"$4,526,776 "
14-Aug,Monday,226,"$10,745,642 ",-56%,-28.10%,57,Annabelle: Creation,"$3,622,473 "
13-Aug,Sunday,225,"$24,442,510 ",-34.30%,-15.50%,55,Annabelle: Creation,"$8,316,092 "
12-Aug,Saturday,224,"$37,185,315 ",10.60%,-10.40%,54,Annabelle: Creation,"$11,677,885 "
11-Aug,Friday,223,"$33,621,206 ",237.80%,-4%,55,Annabelle: Creation,"$15,012,427 "
10-Aug,Thursday,222,"$9,953,638 ",-10.60%,-35.20%,52,Dunkirk,"$1,801,222 "
9-Aug,Wednesday,221,"$11,138,270 ",-34.40%,-32.20%,54,Dunkirk,"$1,953,774 "
8-Aug,Tuesday,220,"$16,975,501 ",13.50%,-24.30%,52,Dunkirk,"$2,743,180 "
7-Aug,Monday,219,"$14,950,528 ",-48.30%,-7.30%,51,Dunkirk,"$2,718,391 "
6-Aug,Sunday,218,"$28,926,543 ",-30.30%,-20.40%,52,Dunkirk,"$4,937,427 "
5-Aug,Saturday,217,"$41,482,785 ",18.40%,-21.90%,52,Dunkirk,"$7,210,818 "
4-Aug,Friday,216,"$35,030,846 ",127.90%,-21.50%,52,The Dark Tower,"$7,724,436 "
3-Aug,Thursday,215,"$15,368,993 ",-6.50%,-18.10%,50,Dunkirk,"$3,328,522 "
2-Aug,Wednesday,214,"$16,438,454 ",-26.70%,-13.40%,50,Dunkirk,"$3,513,238 "
1-Aug,Tuesday,213,"$22,429,123 ",39.10%,-18.80%,50,Dunkirk,"$4,472,370 "
31-Jul,Monday,212,"$16,129,548 ",-55.60%,-28.90%,50,Dunkirk,"$3,324,258 "
30-Jul,Sunday,211,"$36,341,667 ",-31.60%,-25.40%,51,Dunkirk,"$7,530,839 "
29-Jul,Saturday,210,"$53,128,844 ",19.10%,-18.10%,53,Dunkirk,"$11,182,034 "
28-Jul,Friday,209,"$44,616,620 ",137.60%,-24.80%,52,The Emoji Movie,"$10,025,217 "
27-Jul,Thursday,208,"$18,775,681 ",-1.10%,25%,52,Dunkirk,"$5,193,474 "
26-Jul,Wednesday,207,"$18,980,147 ",-31.30%,12.50%,51,Dunkirk,"$5,171,437 "
25-Jul,Tuesday,206,"$27,627,263 ",21.80%,10.80%,53,Dunkirk,"$7,383,712 "
24-Jul,Monday,205,"$22,685,232 ",-53.40%,22.70%,51,Dunkirk,"$6,444,109 "
23-Jul,Sunday,204,"$48,728,223 ",-24.90%,12.40%,53,Dunkirk,"$13,233,584 "
22-Jul,Saturday,203,"$64,880,400 ",9.40%,10.10%,54,Dunkirk,"$17,543,645 "
21-Jul,Friday,202,"$59,322,863 ",294.90%,10.30%,53,Dunkirk,"$19,736,259 "
20-Jul,Thursday,201,"$15,024,104 ",-11%,-21.30%,50,Spider-Man: Homecoming,"$4,466,934 "
19-Jul,Wednesday,200,"$16,873,077 ",-32.30%,-18.70%,51,Spider-Man: Homecoming,"$4,967,279 "
18-Jul,Tuesday,199,"$24,928,490 ",34.90%,-16.90%,50,Spider-Man: Homecoming,"$7,536,245 "
17-Jul,Monday,198,"$18,485,190 ",-57.40%,-18%,51,War for the Planet of the Apes,"$5,787,356 "
16-Jul,Sunday,197,"$43,345,012 ",-26.40%,-16.80%,52,War for the Planet of the Apes,"$14,858,085 "
15-Jul,Saturday,196,"$58,930,124 ",9.50%,-15%,52,War for the Planet of the Apes,"$19,293,223 "
14-Jul,Friday,195,"$53,793,302 ",181.80%,-30%,52,War for the Planet of the Apes,"$22,111,621 "
13-Jul,Thursday,194,"$19,091,244 ",-8%,6.10%,52,Spider-Man: Homecoming,"$8,885,094 "
12-Jul,Wednesday,193,"$20,757,284 ",-30.80%,10.10%,53,Spider-Man: Homecoming,"$9,902,669 "
11-Jul,Tuesday,192,"$29,999,465 ",33.10%,-3.60%,53,Spider-Man: Homecoming,"$15,053,665 "
10-Jul,Monday,191,"$22,539,162 ",-56.70%,-33.60%,52,Spider-Man: Homecoming,"$12,201,383 "
9-Jul,Sunday,190,"$52,109,277 ",-24.90%,12.70%,52,Spider-Man: Homecoming,"$29,201,277 "
8-Jul,Saturday,189,"$69,358,643 ",-9.80%,23.30%,52,Spider-Man: Homecoming,"$37,045,244 "
7-Jul,Friday,188,"$76,855,426 ",327.10%,40.40%,52,Spider-Man: Homecoming,"$50,780,982 "
6-Jul,Thursday,187,"$17,995,626 ",-4.50%,22.30%,51,Despicable Me 3,"$8,180,065 "
5-Jul,Wednesday,186,"$18,849,593 ",-39.40%,2.80%,52,Despicable Me 3,"$7,990,315 "
4-Jul,Tuesday,185,"$31,120,342 ",-19%,-27.80%,51,Despicable Me 3,"$12,728,355 "
Independence Day,,,,,,,,
3-Jul,Monday,184,"$33,957,858 ",-26.50%,119.30%,53,Despicable Me 3,"$13,857,900 "
2-Jul,Sunday,183,"$46,223,092 ",-17.80%,21.10%,53,Despicable Me 3,"$19,098,605 "
1-Jul,Saturday,182,"$56,245,725 ",2.80%,9.40%,53,Despicable Me 3,"$24,330,080 "
30-Jun,Friday,181,"$54,738,724 ",271.90%,35.40%,51,Despicable Me 3,"$29,005,340 "
29-Jun,Thursday,180,"$14,719,860 ",-19.70%,-36.40%,49,Baby Driver,"$3,322,360 "
28-Jun,Wednesday,179,"$18,340,719 ",-7.30%,-39.50%,50,Baby Driver,"$5,706,745 "
27-Jun,Tuesday,178,"$19,794,057 ",27.80%,-11.90%,52,Transformers: The Last Knight,"$5,675,124 "
26-Jun,Monday,177,"$15,487,094 ",-59.40%,-20.30%,51,Transformers: The Last Knight,"$4,718,310 "
25-Jun,Sunday,176,"$38,162,647 ",-25.80%,-30.60%,48,Transformers: The Last Knight,"$13,475,789 "
24-Jun,Saturday,175,"$51,421,153 ",27.20%,-18%,48,Transformers: The Last Knight,"$17,451,280 "
23-Jun,Friday,174,"$40,439,473 ",74.80%,-34.10%,49,Transformers: The Last Knight,"$13,753,004 "
22-Jun,Thursday,173,"$23,128,753 ",-23.70%,75.70%,51,Transformers: The Last Knight,"$8,136,954 "
21-Jun,Wednesday,172,"$30,303,385 ",34.80%,107.80%,50,Transformers: The Last Knight,"$15,658,535 "
20-Jun,Tuesday,171,"$22,473,793 ",15.70%,8.50%,50,Cars 3,"$6,767,823 "
19-Jun,Monday,170,"$19,425,551 ",-64.70%,35.40%,49,Cars 3,"$5,481,494 "
18-Jun,Sunday,169,"$55,006,576 ",-12.30%,35.70%,51,Cars 3,"$15,643,700 "
17-Jun,Saturday,168,"$62,685,655 ",2.10%,14.80%,49,Cars 3,"$18,449,946 "
16-Jun,Friday,167,"$61,383,551 ",366.30%,45.60%,49,Cars 3,"$19,595,034 "
15-Jun,Thursday,166,"$13,163,857 ",-9.70%,-20.20%,48,Wonder Woman,"$6,021,478 "
14-Jun,Wednesday,165,"$14,580,182 ",-29.60%,-12%,48,Wonder Woman,"$6,344,618 "
13-Jun,Tuesday,164,"$20,718,990 ",44.40%,-18.90%,50,Wonder Woman,"$8,851,388 "
12-Jun,Monday,163,"$14,348,345 ",-64.60%,-28.40%,50,Wonder Woman,"$6,266,071 "
11-Jun,Sunday,162,"$40,527,728 ",-25.80%,-22.40%,51,Wonder Woman,"$18,815,924 "
10-Jun,Saturday,161,"$54,615,031 ",29.60%,-16.70%,51,Wonder Woman,"$24,003,287 "
9-Jun,Friday,160,"$42,144,780 ",155.40%,-31.20%,51,Wonder Woman,"$15,701,461 "
8-Jun,Thursday,159,"$16,498,506 ",-0.50%,84.40%,46,Wonder Woman,"$9,145,783 "
7-Jun,Wednesday,158,"$16,575,845 ",-35.10%,57.20%,46,Wonder Woman,"$9,326,011 "
6-Jun,Tuesday,157,"$25,551,059 ",27.50%,62.90%,47,Wonder Woman,"$14,342,175 "
5-Jun,Monday,156,"$20,034,068 ",-61.60%,-44.10%,46,Wonder Woman,"$11,757,063 "
4-Jun,Sunday,155,"$52,201,996 ",-20.30%,19.50%,47,Wonder Woman,"$29,750,819 "
3-Jun,Saturday,154,"$65,529,573 ",6.90%,40.80%,48,Wonder Woman,"$35,253,398 "
2-Jun,Friday,153,"$61,290,814 ",585%,40%,47,Wonder Woman,"$38,247,254 "
1-Jun,Thursday,152,"$8,948,184 ",-15.10%,-25.50%,45,Pirates of the Caribbean: Dead Men Tell No Tales,"$3,435,067 "
31-May,Wednesday,151,"$10,544,990 ",-32.80%,29.70%,45,Pirates of the Caribbean: Dead Men Tell No Tales,"$4,250,754 "
30-May,Tuesday,150,"$15,683,356 ",-56.20%,19.50%,45,Pirates of the Caribbean: Dead Men Tell No Tales,"$6,846,183 "
29-May,Monday,149,"$35,842,252 ",-9.70%,-7.10%,62,Pirates of the Caribbean: Dead Men Tell No Tales,"$15,493,514 "
Memorial Day,,,,,,,,
28-May,Sunday,148,"$43,677,507 ",-6.10%,35.10%,45,Pirates of the Caribbean: Dead Men Tell No Tales,"$19,079,904 "
27-May,Saturday,147,"$46,535,890 ",6.30%,2.50%,44,Pirates of the Caribbean: Dead Men Tell No Tales,"$20,335,475 "
26-May,Friday,146,"$43,778,702 ",264.20%,16.40%,44,Pirates of the Caribbean: Dead Men Tell No Tales,"$23,567,874 "
25-May,Thursday,145,"$12,018,919 ",47.80%,70.50%,56,Baywatch,"$4,606,514 "
24-May,Wednesday,144,"$8,130,318 ",-38.10%,4.90%,54,Guardians of the Galaxy: Vol. 2,"$2,534,650 "
23-May,Tuesday,143,"$13,125,040 ",16.40%,11.10%,55,Guardians of the Galaxy: Vol. 2,"$3,388,947 "
22-May,Monday,142,"$11,276,622 ",-65.10%,25.10%,54,Guardians of the Galaxy: Vol. 2,"$3,597,323 "
21-May,Sunday,141,"$32,321,750 ",-28.80%,-23.20%,54,Guardians of the Galaxy: Vol. 2,"$10,985,538 "
20-May,Saturday,140,"$45,389,134 ",20.60%,-8.70%,54,Guardians of the Galaxy: Vol. 2,"$14,951,137 "
19-May,Friday,139,"$37,620,803 ",433.80%,14.90%,54,Alien: Covenant,"$15,301,274 "
18-May,Thursday,138,"$7,047,592 ",-9%,-26.80%,53,Guardians of the Galaxy: Vol. 2,"$3,696,324 "
17-May,Wednesday,137,"$7,748,769 ",-34.40%,-25.30%,50,Guardians of the Galaxy: Vol. 2,"$3,971,856 "
16-May,Tuesday,136,"$11,810,459 ",31%,-27.40%,51,Guardians of the Galaxy: Vol. 2,"$5,946,795 "
15-May,Monday,135,"$9,016,237 ",-78.60%,-27.70%,51,Guardians of the Galaxy: Vol. 2,"$4,701,588 "
14-May,Sunday,134,"$42,099,797 ",-15.30%,-16.70%,52,Guardians of the Galaxy: Vol. 2,"$20,893,084 "
13-May,Saturday,133,"$49,715,085 ",51.80%,-26.90%,53,Guardians of the Galaxy: Vol. 2,"$27,879,884 "
12-May,Friday,132,"$32,745,593 ",240%,-50.20%,54,Guardians of the Galaxy: Vol. 2,"$16,490,524 "
11-May,Thursday,131,"$9,631,746 ",-7.10%,135.10%,51,Guardians of the Galaxy: Vol. 2,"$7,159,453 "
10-May,Wednesday,130,"$10,367,390 ",-36.30%,116.20%,52,Guardians of the Galaxy: Vol. 2,"$7,527,728 "
9-May,Tuesday,129,"$16,278,298 ",30.50%,98.20%,51,Guardians of the Galaxy: Vol. 2,"$12,097,479 "
8-May,Monday,128,"$12,477,324 ",-75.30%,136.50%,51,Guardians of the Galaxy: Vol. 2,"$9,862,655 "
